lambda,N0
0.273245498001014,28.056032179069
0.303919019063579,28.1909036449216
0.33640141411125,28.9797107385743
0.28417439684289,28.4567910114321
0.30680538164076,28.8816860884639
0.261185952553842,28.2531055032929
0.251949008023487,28.3110310869201
0.387343900930518,28.9455559836236
0.302509834330188,28.7311257038945
0.258122981571231,28.8715611980565
0.249346229189756,29.1080237467812
0.208696123799292,29.1998240238688
0.277767827348766,28.4269731318336
0.276288663588969,27.9672240369434
0.264610289961613,28.4345163211915
0.261552967750366,28.2302883882853
0.231818244376024,28.5930972713273
0.276557456170144,27.9706157247328
0.313199509863436,28.330443724543
0.286590893646031,28.1286670475879
0.27713697426325,28.4249070893762
0.271815992045368,29.1796190246138
0.288550728140265,28.6333557721468
0.295146527381732,27.4306765731174
0.293524606407727,27.748167249725
0.260928408592627,28.9253830105446
0.263438876114144,28.8567130305645
0.272765567963063,29.1015552114201
0.244064387734109,29.6258202441154
0.298192436594045,28.06269311906
0.286120808411314,28.709348765892
0.290331373550664,29.0202689759116
0.257783082809208,28.9124114567578
0.302438535738121,28.6683164970081
0.253707324713814,29.0195096033188
0.262323548339524,28.1110741879752
0.287402075465811,28.5133356956625
0.220802002868461,29.1384389750302
0.240810644720154,28.2902954701288
0.251520426632804,29.113167891771
0.227613699556056,29.3670646411559
0.291391212848368,28.4751336138809
0.265178865270466,29.2714466571057
0.20114755371135,28.5786580207157
0.268353292494169,28.8647115626069
0.246845087891624,28.6957108185859
0.269262832501631,28.9348552084622
0.303666750163943,27.7684801952687
0.263470164036764,29.0952533108808
0.240469547730233,28.5111520579518
0.274020248240867,28.0361636426152
0.258121523520936,28.1210876988093
0.273758216075154,29.1578395124784
0.260078530498716,28.1267573275495
0.340249861023641,28.8013016439773
0.291850397725929,28.3209413967822
0.350539972246612,27.8068862901203
0.26980739399947,28.5407283578421
0.254149145311238,28.7120507237779
0.240691110756063,28.8427285185979
0.33761895726167,28.53476315815
0.297618284438082,28.552550081163
0.269014268859042,28.2200022345739
0.244038193205879,28.0550474472628
0.350957007607064,28.2641512777546
0.286566042827225,28.9550074463328
0.207268830663178,29.5259466009428
0.279112054270617,28.4946964703951
0.299627196786213,28.7223817401815
0.240758840388449,27.7938711328602
0.278125191128732,28.6922712409862
0.273576805264023,29.2697147535729
0.259340581643979,27.9011683692011
0.247172724086697,28.8951535797014
0.288514231253063,28.2931370657261
0.274021537447354,29.0513277352252
