lambda,N0
0.0398069803118027,25.3234668818637
0.0334013632636087,25.5946721425784
0.0356858911076878,25.0663844743644
0.0304338991240963,26.2472481834136
0.0361386347553306,23.900015501382
0.0337503730964233,23.9000036549425
0.0352865961924619,25.4230487606943
0.0320592818912157,25.3580788353235
0.0349179800561486,25.5932360435644
0.0355452959335973,25.6292565144752
0.0330732306803152,27.1525586231958
0.0323694854749974,26.134596314452
0.0378498676650392,25.3864279748037
0.0358743038394614,23.0486146044617
0.0398985973534276,21.2884329809022
0.033900763062529,25.7235012225863
0.0378002960175896,26.1369541812571
0.0287565428632649,24.4489594372171
0.0389079091455915,23.8251875652918
0.0345947480175297,27.2496330480514
0.0318620771373932,23.3924427325621
0.0362196045596345,24.4103965522873
0.0343501715048908,22.5471689854815
0.0321539258068353,25.399979627424
0.0325556174122786,26.2493275998753
0.03781952662029,26.7330766920269
0.0309881946832134,26.2627866072467
0.0340151771244093,26.6003710361638
0.0374366797285038,24.0533965346294
0.0393863228135686,23.5544804183672
0.0297568382677939,25.4280319134894
0.0384449045141779,25.9268413365152
0.0327688224013494,26.8991294977755
0.0337277979876026,26.1744307227426
0.0334791487814445,27.6282084573496
0.0351032951232304,24.2566101173271
0.0302300483283435,23.9010398177189
0.0352942761654658,26.8475653573465
0.0413366592964217,24.8930438252865
0.0309966468775855,25.1620711064615
0.0347380656686328,25.5740502725976
0.0335398458532061,25.9260107361004
0.0335824823847338,26.6304152089165
0.0414246082896784,25.0163156165877
0.0361752070262689,27.3865946235323
0.0340536470042876,28.0680265163793
0.0336770624893883,25.7044169784081
0.03379464527005,24.5336143469123
0.0290613046027709,25.9621003257177
0.0342178198651167,26.0626800832073
0.0377987940049518,26.7689103397357
0.0353741004296373,26.9893286273119
0.0298450469996517,26.5376325659928
0.0340744818146887,24.3874348858998
0.0344795523180835,26.8926113677777
0.0316608742866565,24.3042155434693
0.0319784770765731,26.9577397690594
0.0349628021708838,27.974126795274
0.0301917834936481,26.706033731731
0.0341566576408814,25.5855414559748
0.0364071343426958,24.963327468948
0.0393702705407683,24.6081851738845
0.043006965168088,23.945953511096
0.0322848791172821,26.4061574549544
0.0388344497683756,24.2186205107948
0.0335216176897785,27.3102922982979
0.0300938658523474,25.827949422175
0.0302873280479767,26.6465528977056
0.0330928861750478,24.0440696208405
0.0356216728995747,26.0134402020566
0.033589078614879,26.30915052026
0.0384273022852036,24.0445254984844
0.0337066665639712,26.5047859143184
0.033847630343191,26.025417595053
0.0320774549925957,25.9696557936453
0.0338428491853731,22.0566405407789
0.033404401762743,23.8233349397734
0.0346798048574914,23.6981247617388
0.0401295496197203,25.3720306738267
0.034885274579431,25.864613944344
0.0289177704900152,25.3090496998528
0.0306321399774395,26.9887502139692
0.0305278879276116,24.410842922813
0.0357828718921011,24.2545948921438
0.0388980241759826,24.4255016865974
0.0339687858228705,24.5257311028011
0.039110097128476,24.5429858968199
0.036559173329439,26.0059657868665
0.0345881101516215,26.4923180122358
0.0347568653216742,24.8778966116247
0.0348763325915992,25.6729433439317
0.036174484283565,25.5543294295033
0.0360547995336567,24.9360367216021
0.0379615473834716,24.7919676423519
0.0329434973183181,23.7616048907514
0.0356498913866302,25.5777955793258
0.0349493715193401,24.9435670443874
0.0338254454285123,24.2282146849953
0.0302870027514587,26.8424069647987
0.0311437134289605,26.5159416845709
