lambda,N0
0.10933655557661,57.1266076904155
0.134655734709413,57.1266076904155
0.153953580732619,57.1266076904155
0.12517813514675,57.1266076904155
0.118986547994787,57.1266076904155
0.127931965896724,57.1266076904155
0.118865847426152,57.1266076904155
0.133852698034268,57.1266076904155
0.126292592326716,57.1266076904155
0.126716212060054,57.1266076904155
0.137777807799239,57.1266076904155
0.139825186662677,57.1266076904155
0.120776267701674,57.1266076904155
0.12140647253504,57.1266076904155
0.113746629889348,57.1266076904155
0.114472155246275,57.1266076904155
0.132619557061499,57.1266076904155
0.112497035164016,57.1266076904155
0.138429311532855,57.1266076904155
0.126056208815437,57.1266076904155
0.124483427920492,57.1266076904155
0.151619299346292,57.1266076904155
0.127759410769912,57.1266076904155
0.116136512749835,57.1266076904155
0.11865285762096,57.1266076904155
0.127116207820527,57.1266076904155
0.158824794271941,57.1266076904155
0.111849244067135,57.1266076904155
0.158404730662385,57.1266076904155
0.125690610061088,57.1266076904155
0.109359064040344,57.1266076904155
0.117262365661371,57.1266076904155
0.143941015478486,57.1266076904155
0.119928989812588,57.1266076904155
0.123377886414452,57.1266076904155
0.118381178872178,57.1266076904155
0.138111484722217,57.1266076904155
0.105653590162761,57.1266076904155
0.123318967920647,57.1266076904155
0.166745493636385,57.1266076904155
0.112368355907358,57.1266076904155
0.124716876509196,57.1266076904155
0.125018913218167,57.1266076904155
0.136035359496905,57.1266076904155
0.14289081428148,57.1266076904155
0.142466247150731,57.1266076904155
0.159399298559783,57.1266076904155
0.157944026985503,57.1266076904155
0.133284705265759,57.1266076904155
0.135855384180774,57.1266076904155
0.102162546355113,57.1266076904155
0.117428097621035,57.1266076904155
0.12185892221553,57.1266076904155
0.128683722504253,57.1266076904155
0.124040569631752,57.1266076904155
0.144163294375845,57.1266076904155
0.120021636606999,57.1266076904155
0.131407691354034,57.1266076904155
0.158625445273768,57.1266076904155
0.128853042474534,57.1266076904155
0.14530194585851,57.1266076904155
0.124499189726585,57.1266076904155
0.112512242844885,57.1266076904155
0.124980487731327,57.1266076904155
0.128531519958341,57.1266076904155
0.143961826214293,57.1266076904155
0.125993430800445,57.1266076904155
0.129367011632541,57.1266076904155
0.113358816179406,57.1266076904155
0.137357203809527,57.1266076904155
0.120886367161956,57.1266076904155
0.138981436414245,57.1266076904155
0.139008196076126,57.1266076904155
0.134817650267094,57.1266076904155
0.13878148589197,57.1266076904155
0.105399691896154,57.1266076904155
0.118839553623536,57.1266076904155
0.130795261274105,57.1266076904155
0.137838227278365,57.1266076904155
0.129306290757543,57.1266076904155
0.145666600572404,57.1266076904155
0.140277706782017,57.1266076904155
0.128096646248381,57.1266076904155
0.127920864485193,57.1266076904155
0.119535002220003,57.1266076904155
0.117420749850108,57.1266076904155
0.108059765247501,57.1266076904155
0.128719251808906,57.1266076904155
0.129451828304229,57.1266076904155
0.104168236425629,57.1266076904155
0.106562289742652,57.1266076904155
0.114270457650666,57.1266076904155
0.117349567862669,57.1266076904155
0.11007122872883,57.1266076904155
0.119482844181698,57.1266076904155
0.128961887572587,57.1266076904155
0.121280211775514,57.1266076904155
0.123158476195874,57.1266076904155
0.115805280170175,57.1266076904155
0.137858502598041,57.1266076904155
