lambda,N0
0.151904978277125,25.8095707609321
0.118557614075762,27.0270809324073
0.112940394855367,27.5173382976402
0.161923905277711,26.7483964470937
0.125924552722946,28.4486074312522
0.134936431365763,28.71804716736
0.0798640583461383,28.0937475050504
0.132073831093504,28.7229973730141
0.150578763246462,26.7791715495009
0.108603332448983,27.9557034660485
0.112211185705263,27.507010975924
0.151850612332206,28.3411507569237
0.122707603179299,27.5649609618536
0.12940026688331,26.5470835982352
0.116723489964135,28.5886413566541
0.111582116721225,27.9651582355312
0.153121407580131,28.9114670490321
0.182515798071358,26.4096599552878
0.113645281664431,29.235493740669
0.159098283625839,27.9812623911225
0.115053651775078,25.9872972683817
0.111321523439554,30.050093743592
0.142269910659349,26.9727826850297
0.194101160734655,26.5108528199805
0.132742797100319,27.104050615432
0.120435544578496,26.6714759754142
0.143515914506317,26.6549584081256
0.125668011790318,27.5835145329367
0.157060983759702,26.1999321820002
0.133275743745291,26.2681885966743
0.140854626778336,27.7172255572812
0.144802337021427,27.7590120509177
0.166031263444104,28.154004026167
0.125315950819961,28.7894759864634
0.135621931148665,27.1133062970777
0.110842029965912,28.6395521037135
0.125908951257719,27.4975434399313
0.128481203611112,27.8430782642194
0.173951085308074,27.5707525324825
0.101278737059502,28.1048478153812
0.156234962804994,27.8708460998446
0.226298608517304,27.0466701342859
0.159973396825072,26.2868909834403
0.150004083083221,27.8290835092407
0.179958107142974,28.1117218800641
0.119872920603296,27.2500048598987
0.166933612335677,26.5374120472921
0.171745000193862,28.5129469545698
0.159839007153834,28.2648777703479
0.153406577546608,27.3400617125844
0.18120270104326,28.676364962061
0.0881184188348855,29.7269645030328
0.146586245322638,26.3002487645939
0.119207162991776,26.7442114065223
0.116044992752585,28.3476700155324
0.159406724294809,26.869258772718
0.153064328748711,27.7304143805208
0.163447283399462,28.4375352358835
0.120105213606971,27.441306321535
0.134411933946001,27.478435998319
0.141864079160341,27.366136122139
0.204590816528313,26.972805375806
0.104006888462538,26.7248652255741
0.161403684643393,29.7547437102038
0.153101916305935,28.2622730526476
0.190990579435653,26.0117605291897
0.158824126654601,28.5149024364401
0.197189507624008,27.3086202612455
0.121504300870573,27.4326725862836
0.163956376531609,27.2912829521337
0.157613871789379,28.7290279095467
0.153032087425181,27.4013887270658
0.143982457305999,27.1936426863795
0.173424657823077,27.6003025122642
0.137167743418874,27.3867950399302
0.149388036034032,28.1740258630333
0.112597987644844,28.9285953423248
0.105755657847055,29.6187707957064
0.155779122954933,28.7274345451963
0.10845167422591,28.9197571736526
0.134934448581114,28.1172487375194
0.168860631397466,27.1516429619484
0.143873089505589,29.1149732540007
0.151501676352177,28.1807355465625
0.128159429761444,27.4085833822689
0.0998009235953238,28.0082991431268
0.152204235354781,26.9681006318635
0.117728802982196,28.5718955091176
0.141049652383393,26.8077011088572
0.113375242398581,28.4150637997936
0.108205648385634,27.5929568084812
0.109698325652081,27.1944849414864
0.205275901690642,28.1957167933384
0.157072515928902,27.28026712652
0.145972652546392,29.1092236138236
0.151693306264134,27.4541642061749
0.193177406772483,27.7152320290939
0.188434593950549,26.2711151830536
0.191386961018567,27.8511330079986
0.164852613351139,26.3248543756009
